0.010000  0.0 0.092969 1.0 0.105953 2.0 0.117673 3.0 0.128276 4.0 0.137892 5.0 0.146635 6.0 0.154610 7.0 0.161906 8.0 0.168602 9.0 0.174766 10.0 0.180460 11.0 0.185735 12.0 0.190634 13.0 0.195195 14.0 0.199451 15.0 0.203426 16.0 0.207142 17.0 0.210617 18.0 0.213867 19.0 0.216900 20.0 0.219727 21.0 0.222356 22.0 0.224793 23.0 0.227045 24.0 0.229118 25.0 0.231020 26.0 0.232759 27.0 0.234345 28.0 0.235791 29.0 0.237111 30.0 0.238326
0.010577  0.0 0.093238 1.0 0.106258 2.0 0.118012 3.0 0.128645 4.0 0.138287 5.0 0.147056 6.0 0.155054 7.0 0.162369 8.0 0.169083 9.0 0.175266 10.0 0.180975 11.0 0.186263 12.0 0.191176 13.0 0.195751 14.0 0.200017 15.0 0.204004 16.0 0.207731 17.0 0.211216 18.0 0.214473 19.0 0.217515 20.0 0.220350 21.0 0.222986 22.0 0.225430 23.0 0.227688 24.0 0.229768 25.0 0.231674 26.0 0.233417 27.0 0.235007 28.0 0.236456 29.0 0.237781 30.0 0.239000
0.011187  0.0 0.093508 1.0 0.106566 2.0 0.118353 3.0 0.129015 4.0 0.138686 5.0 0.147479 6.0 0.155498 7.0 0.162835 8.0 0.169569 9.0 0.175767 10.0 0.181492 11.0 0.186797 12.0 0.191724 13.0 0.196310 14.0 0.200589 15.0 0.204586 16.0 0.208324 17.0 0.211817 18.0 0.215085 19.0 0.218135 20.0 0.220978 21.0 0.223621 22.0 0.226070 23.0 0.228335 24.0 0.230419 25.0 0.232332 26.0 0.234080 27.0 0.235675 28.0 0.237128 29.0 0.238456 30.0 0.239676
0.011832  0.0 0.093781 1.0 0.106875 2.0 0.118695 3.0 0.129389 4.0 0.139086 5.0 0.147905 6.0 0.155947 7.0 0.163304 8.0 0.170056 9.0 0.176273 10.0 0.182014 11.0 0.187332 12.0 0.192272 13.0 0.196873 14.0 0.201163 15.0 0.205171 16.0 0.208919 17.0 0.212424 18.0 0.215699 19.0 0.218757 20.0 0.221607 21.0 0.224258 22.0 0.226716 23.0 0.228985 24.0 0.231076 25.0 0.232993 26.0 0.234746 27.0 0.236344 28.0 0.237801 29.0 0.239133 30.0 0.240358
0.012514  0.0 0.094054 1.0 0.107186 2.0 0.119041 3.0 0.129764 4.0 0.139489 5.0 0.148333 6.0 0.156397 7.0 0.163775 8.0 0.170547 9.0 0.176780 10.0 0.182538 11.0 0.187872 12.0 0.192826 13.0 0.197437 14.0 0.201741 15.0 0.205760 16.0 0.209518 17.0 0.213032 18.0 0.216317 19.0 0.219384 20.0 0.222242 21.0 0.224900 22.0 0.227363 23.0 0.229640 24.0 0.231736 25.0 0.233658 26.0 0.235416 27.0 0.237019 28.0 0.238480 29.0 0.239815 30.0 0.241042
0.013235  0.0 0.094330 1.0 0.107499 2.0 0.119387 3.0 0.130142 4.0 0.139895 5.0 0.148763 6.0 0.156851 7.0 0.164250 8.0 0.171040 9.0 0.177291 10.0 0.183065 11.0 0.188413 12.0 0.193381 13.0 0.198007 14.0 0.202321 15.0 0.206352 16.0 0.210121 17.0 0.213644 18.0 0.216938 19.0 0.220013 20.0 0.222879 21.0 0.225545 22.0 0.228015 23.0 0.230298 24.0 0.232400 25.0 0.234328 26.0 0.236090 27.0 0.237697 28.0 0.239162 29.0 0.240501 30.0 0.241732
0.013999  0.0 0.094606 1.0 0.107814 2.0 0.119737 3.0 0.130521 4.0 0.140302 5.0 0.149196 6.0 0.157306 7.0 0.164726 8.0 0.171536 9.0 0.177805 10.0 0.183595 11.0 0.188959 12.0 0.193941 13.0 0.198578 14.0 0.202906 15.0 0.206948 16.0 0.210726 17.0 0.214260 18.0 0.217563 19.0 0.220647 20.0 0.223521 21.0 0.226193 22.0 0.228671 23.0 0.230960 24.0 0.233067 25.0 0.234999 26.0 0.236767 27.0 0.238379 28.0 0.239848 29.0 0.241190 30.0 0.242424
0.014806  0.0 0.094885 1.0 0.108131 2.0 0.120087 3.0 0.130904 4.0 0.140712 5.0 0.149631 6.0 0.157765 7.0 0.165206 8.0 0.172035 9.0 0.178322 10.0 0.184128 11.0 0.189507 12.0 0.194503 13.0 0.199155 14.0 0.203493 15.0 0.207547 16.0 0.211336 17.0 0.214879 18.0 0.218192 19.0 0.221284 20.0 0.224166 21.0 0.226846 22.0 0.229330 23.0 0.231625 24.0 0.233739 25.0 0.235677 26.0 0.237449 27.0 0.239065 28.0 0.240538 29.0 0.241884 30.0 0.243122
0.015659  0.0 0.095165 1.0 0.108449 2.0 0.120441 3.0 0.131288 4.0 0.141124 5.0 0.150069 6.0 0.158226 7.0 0.165688 8.0 0.172536 9.0 0.178842 10.0 0.184665 11.0 0.190058 12.0 0.195068 13.0 0.199733 14.0 0.204084 15.0 0.208149 16.0 0.211948 17.0 0.215503 18.0 0.218823 19.0 0.221925 20.0 0.224815 21.0 0.227501 22.0 0.229993 23.0 0.232295 24.0 0.234414 25.0 0.236357 26.0 0.238134 27.0 0.239754 28.0 0.241231 29.0 0.242581 30.0 0.243822
0.016562  0.0 0.095447 1.0 0.108770 2.0 0.120795 3.0 0.131674 4.0 0.141540 5.0 0.150509 6.0 0.158690 7.0 0.166174 8.0 0.173042 9.0 0.179364 10.0 0.185204 11.0 0.190613 12.0 0.195638 13.0 0.200315 14.0 0.204679 15.0 0.208755 16.0 0.212566 17.0 0.216129 18.0 0.219460 19.0 0.222570 20.0 0.225468 21.0 0.228162 22.0 0.230660 23.0 0.232968 24.0 0.235093 25.0 0.237042 26.0 0.238824 27.0 0.240449 28.0 0.241930 29.0 0.243283 30.0 0.244527
